1 0 5
2 0 4
3 0 7
4 0 3
5 0 6
6 0 6
7 0 5
8 0 5
9 0 6
10 0 3
11 0 4
12 0 6
13 0 3
14 0 4
5 2 5
14 3 7
2 3 6
8 3 7
5 4 4
7 4 5
9 4 7
7 5 4
9 5 4
12 5 6
1 6 3
9 6 4
14 6 4
1 8 6
3 8 3
5 9 7
12 9 4
13 9 6
5 10 3
9 10 7
1 11 4
2 11 5
8 11 4
10 11 6
13 11 4
4 12 4
7 12 7
9 12 3
12 12 4
14 12 7
2 13 6
9 13 6
10 13 6
11 13 4
6 14 6
7 14 4
8 14 7
10 14 6
