437.625 5
583.892 10
593.250 5
611.743 10
662.489 10
669.650 0
787.525 5
835.450 5
846.525 5
985.075 5
1032.500 5
1058.900 5
1174.300 0
1185.306 10
1429.950 0
1466.700 5
1476.500 5
1561.779 10
1591.050 5
1629.956 10
1688.800 5
1712.950 5
1826.076 10
1892.616 10
1966.675 0
2001.500 5
2210.200 0
2323.650 5
2360.177 10
2529.875 5
2583.925 5
2603.850 5
2615.968 10
2658.299 10
2691.975 0
2968.750 5
516.225 1
525.564 11
566.100 1
627.100 6
648.720 11
652.575 6
673.773 11
701.519 11
735.700 1
753.291 11
760.175 1
780.075 1
789.775 6
795.125 1
820.025 6
842.300 6
851.425 6
865.650 6
890.200 6
903.300 6
923.275 6
975.526 11
981.025 1
1037.800 1
1042.050 6
1059.600 1
1118.475 6
1121.600 6
1132.327 11
1165.925 6
1220.642 11
1233.750 1
1241.541 11
1245.050 1
1273.400 1
1292.350 1
1358.775 6
1392.400 6
1416.725 6
1447.876 11
1470.175 1
1478.550 1
1496.410 11
1520.141 11
1539.100 6
1581.225 6
1600.354 11
1617.675 6
1645.875 6
1652.700 6
1679.150 6
1757.625 1
1775.325 1
1795.400 1
1817.090 11
1841.350 11
1842.725 6
1864.500 6
1884.175 6
1904.075 6
1924.229 11
1964.850 6
1979.650 1
2002.079 11
2052.925 1
2085.825 6
2116.475 6
2140.425 6
2235.606 11
2241.575 1
2254.951 11
2388.475 6
2435.597 11
2461.250 1
2501.725 1
2579.038 11
2615.349 11
2624.375 6
2678.625 6
2702.575 11
2793.742 11
2980.404 11
2988.318 11
37.031 12
57.114 12
554.098 12
580.439 12
1023.156 12
1040.600 7
1081.846 12
1088.490 12
1216.475 7
1353.127 12
2074.350 12
2279.959 12
2314.192 12
2583.115 12
2706.575 7
2800.906 12
2826.837 12
2833.747 12
289.132 13
492.556 13
637.200 8
652.700 8
669.425 8
672.261 13
692.575 3
730.725 3
885.001 13
907.500 8
1162.550 8
1212.250 3
1245.248 13
1279.483 13
1375.080 13
1521.550 3
1652.850 3
1653.327 13
1664.000 3
1732.650 3
1747.075 3
1757.375 3
1928.100 8
2005.300 3
2154.925 8
2162.000 8
2166.976 13
2367.250 8
2419.272 13
2425.550 3
2472.612 13
2665.275 8
2672.181 13
2922.900 3
299.350 9
561.950 9
564.775 4
588.925 9
730.725 9
772.682 14
777.650 4
832.825 9
881.475 9
942.925 9
1036.750 4
1057.000 4
1105.350 9
1187.825 9
1193.125 9
1360.500 9
1375.750 9
1402.975 9
1427.400 9
1473.250 9
1498.450 4
1515.625 9
1515.823 14
1530.441 14
1546.700 4
1577.300 9
1603.000 9
1629.575 9
1691.000 9
1731.325 9
1746.275 9
1754.032 14
1767.450 9
1774.250 4
1777.925 9
1808.200 4
1811.275 9
1827.900 4
1851.175 9
1864.300 9
1873.675 9
1882.275 9
1923.925 9
1929.350 9
1940.125 9
1945.225 9
1975.775 9
2002.350 9
2026.675 4
2053.750 4
2084.056 14
2135.950 9
2222.600 9
2285.530 14
2299.100 4
2319.600 4
2363.225 9
2381.525 9
2440.275 9
2463.500 9
2513.825 9
2543.000 4
2654.600 9
2680.475 9
2717.075 9
2724.900 9
2802.906 14
2838.050 9
2978.250 9
